;cvm;codigo;cvm2;ano;1;1.01.01;1.01.02;1.02.01.01;1.02.01.02;1.02.01.03;2.01.04;2.01.02;2.02.01;3.05;open;close
2214;2453;CMIG3;2453;2011;37.357.746;2.862.490;358.987;;;1.988.845;7.821.060;1.189.848;7.958.009;4.412.165;20,91;27,30
2215;2453;CMIG3;2453;2012;40.772.961;2.485.810;1.557.804;161.750;;325.728;7.106.306;1.735.462;9.064.004;4.082.602;27,22;21,90
2216;2453;CMIG3;2453;2013;29.814.142;2.201.827;933.571;;89.723;188.595;2.237.766;1.066.358;7.219.598;4.362.471;21,90;14,20
2217;2453;CMIG3;2453;2014;35.000.003;887.143;993.994;;17.278;208.906;5.290.655;1.603.716;8.218.083;5.580.398;13,98;13,80
2218;2453;CMIG3;2453;2015;40.857.089;924.632;2.426.746;;83.566;133.691;6.300.359;1.901.153;8.866.178;4.096.653;13,45;6,44
2219;2453;CMIG3;2453;2016;42.035.853;995.132;1.014.188;;31.040;146.367;4.836.923;1.939.593;10.342.357;1.805.118;5,95;7,88
2220;2453;CMIG3;2453;2017;42.239.589;1.030.257;1.058.384;;29.753;255.328;2.370.551;2.342.757;12.027.146;2.642.407;8,09;6,41
2221;2453;CMIG3;2453;2018;59.854.673;890.804;703.551;;;108.683;2.197.566;1.801.252;12.574.262;2.495.897;6,60;15,03
2222;2453;CMIG4;2453;2010;33.555.834;2.979.693;321.858;;;1.932.795;2.202.566;1.121.009;11.023.924;3.646.795;31,37;26,71
2223;2453;CMIG4;2453;2011;37.357.746;2.862.490;358.987;;;1.988.845;7.821.060;1.189.848;7.958.009;4.412.165;27,44;33,27
2224;2453;CMIG4;2453;2012;40.772.961;2.485.810;1.557.804;161.750;;325.728;7.106.306;1.735.462;9.064.004;4.082.602;32,80;22,60
2225;2453;CMIG4;2453;2013;29.814.142;2.201.827;933.571;;89.723;188.595;2.237.766;1.066.358;7.219.598;4.362.471;22,60;14,01
2226;2453;CMIG4;2453;2014;35.000.003;887.143;993.994;;17.278;208.906;5.290.655;1.603.716;8.218.083;5.580.398;13,77;13,14
2227;2453;CMIG4;2453;2015;40.857.089;924.632;2.426.746;;83.566;133.691;6.300.359;1.901.153;8.866.178;4.096.653;12,80;6,13
2228;2453;CMIG4;2453;2016;42.035.853;995.132;1.014.188;;31.040;146.367;4.836.923;1.939.593;10.342.357;1.805.118;5,66;7,71
2229;2453;CMIG4;2453;2017;42.239.589;1.030.257;1.058.384;;29.753;255.328;2.370.551;2.342.757;12.027.146;2.642.407;7,72;6,87
2230;2453;CMIG4;2453;2018;59.854.673;890.804;703.551;;;108.683;2.197.566;1.801.252;12.574.262;2.495.897;6,96;13,86
2231;2461;CLSC3;2461;2010;5.001.872;260.252;32.392;1.921.907;;219.439;109.720;380.410;210.621;273.039;;
2232;2461;CLSC3;2461;2011;5.365.230;442.495;15.062;133.013;;126.268;241.298;433.503;129.800;438.832;;
2233;2461;CLSC3;2461;2012;5.369.248;199.865;16.343;55.198;;109.878;88.165;721.331;300.654;-499.210;;
2234;2461;CLSC3;2461;2013;5.627.763;664.506;0;121.443;;10.130;204.317;557.854;477.355;145.027;;
2235;2461;CLSC3;2461;2014;6.171.127;449.789;0;137.478;;8.401;326.706;689.343;532.647;787.005;;
2236;2461;CLSC3;2461;2015;7.988.928;922.047;;137.478;;18.037;518.755;732.321;624.150;95.720;;
2237;2461;CLSC3;2461;2016;8.628.715;917.464;;137.478;;36.814;310.152;625.100;477.639;93.760;;
2238;2461;CLSC3;2461;2017;9.060.252;564.594;;137.478;;38.904;340.390;831.582;142.292;305.197;;
2239;2461;CLSC3;2461;2018;9.854.745;698.060;;;137.478;;452.478;1.006.854;967.585;395.680;;
2240;2461;CLSC4;2461;2010;5.001.872;260.252;32.392;1.921.907;;219.439;109.720;380.410;210.621;273.039;;
2241;2461;CLSC4;2461;2011;5.365.230;442.495;15.062;133.013;;126.268;241.298;433.503;129.800;438.832;;
2242;2461;CLSC4;2461;2012;5.369.248;199.865;16.343;55.198;;109.878;88.165;721.331;300.654;-499.210;;
2243;2461;CLSC4;2461;2013;5.627.763;664.506;0;121.443;;10.130;204.317;557.854;477.355;145.027;;
2244;2461;CLSC4;2461;2014;6.171.127;449.789;0;137.478;;8.401;326.706;689.343;532.647;787.005;15,99;14,90
2245;2461;CLSC4;2461;2015;7.988.928;922.047;;137.478;;18.037;518.755;732.321;624.150;95.720;14,70;9,99
2246;2461;CLSC4;2461;2016;8.628.715;917.464;;137.478;;36.814;310.152;625.100;477.639;93.760;9,59;15,89
2247;2461;CLSC4;2461;2017;9.060.252;564.594;;137.478;;38.904;340.390;831.582;142.292;305.197;15,74;27,10
2248;2461;CLSC4;2461;2018;9.854.745;698.060;;;137.478;;452.478;1.006.854;967.585;395.680;27,10;49,87
2249;3069;FESA3;3069;2010;1.188.843;266.789;116.785;;;;0;40.766;;125.956;11,25;13,00
2250;3069;FESA3;3069;2011;1.267.599;235.410;109.463;;628;;13.906;33.418;;62.327;;
2251;3069;FESA3;3069;2012;1.307.001;229.682;27.707;;682;;0;29.729;;69.968;;
2252;3069;FESA3;3069;2013;1.381.796;116.492;115.551;;738;;398;30.863;8.090;76.466;;
2253;3069;FESA3;3069;2014;1.461.529;54.680;193.653;;12.191;;1.426;45.439;12.251;74.286;;
2254;3069;FESA3;3069;2015;1.643.335;40.641;42.178;;37.386;;1.963;67.782;15.865;215.687;;
2255;3069;FESA3;3069;2016;1.657.620;192.400;84.260;44.226;;;689;45.188;38.680;4.814;9,00;11,60
2256;3069;FESA3;3069;2017;1.856.461;92.440;421.571;26.089;;;6.393;61.125;59.989;246.014;;
2257;3069;FESA3;3069;2018;2.659.910;182.113;110.132;78.930;;;44.071;61.084;352.744;375.574;21,00;24,32
2258;3069;FESA4;3069;2010;1.188.843;266.789;116.785;;;;0;40.766;;125.956;11,30;13,44
2259;3069;FESA4;3069;2011;1.267.599;235.410;109.463;;628;;13.906;33.418;;62.327;13,28;8,21
2260;3069;FESA4;3069;2012;1.307.001;229.682;27.707;;682;;0;29.729;;69.968;7,90;12,45
2261;3069;FESA4;3069;2013;1.381.796;116.492;115.551;;738;;398;30.863;8.090;76.466;12,45;13,19
2262;3069;FESA4;3069;2014;1.461.529;54.680;193.653;;12.191;;1.426;45.439;12.251;74.286;13,00;8,69
2263;3069;FESA4;3069;2015;1.643.335;40.641;42.178;;37.386;;1.963;67.782;15.865;215.687;8,02;7,06
2264;3069;FESA4;3069;2016;1.657.620;192.400;84.260;44.226;;;689;45.188;38.680;4.814;7,03;7,76
2265;3069;FESA4;3069;2017;1.856.461;92.440;421.571;26.089;;;6.393;61.125;59.989;246.014;7,55;20,47
2266;3069;FESA4;3069;2018;2.659.910;182.113;110.132;78.930;;;44.071;61.084;352.744;375.574;21,48;20,45
2267;3077;CEDO3;3077;2010;603.391;18.791;;;;;158.745;20.417;61.891;28.594;;
2268;3077;CEDO3;3077;2011;640.145;29.470;;;;;166.804;18.067;91.692;42.593;;
2269;3077;CEDO3;3077;2012;627.992;14.046;;;;;134.876;21.970;98.471;31.421;;
2270;3077;CEDO3;3077;2013;691.175;22.055;;;;;183.298;26.367;98.074;39.677;;
2271;3077;CEDO3;3077;2014;683.384;8.690;;;;;180.396;22.675;107.848;12.654;;
2272;3077;CEDO3;3077;2015;585.697;6.757;;;;;88.348;34.763;141.512;-58.143;;
2273;3077;CEDO3;3077;2016;527.224;6.269;;;;;93.414;50.116;142.015;-79.161;;
2274;3077;CEDO3;3077;2017;575.442;8.939;;;;;83.394;45.322;149.070;83.712;;
2275;3077;CEDO3;3077;2018;700.214;4.447;3.094;;;;106.832;65.308;149.603;63.110;;
2276;3077;CEDO4;3077;2010;603.391;18.791;;;;;158.745;20.417;61.891;28.594;22,00;37,99
2277;3077;CEDO4;3077;2011;640.145;29.470;;;;;166.804;18.067;91.692;42.593;36,01;10,87
2278;3077;CEDO4;3077;2012;627.992;14.046;;;;;134.876;21.970;98.471;31.421;10,87;8,29
2279;3077;CEDO4;3077;2013;691.175;22.055;;;;;183.298;26.367;98.074;39.677;;
2280;3077;CEDO4;3077;2014;683.384;8.690;;;;;180.396;22.675;107.848;12.654;;
2281;3077;CEDO4;3077;2015;585.697;6.757;;;;;88.348;34.763;141.512;-58.143;;
2282;3077;CEDO4;3077;2016;527.224;6.269;;;;;93.414;50.116;142.015;-79.161;;
2283;3077;CEDO4;3077;2017;575.442;8.939;;;;;83.394;45.322;149.070;83.712;2,85;6,82
2284;3077;CEDO4;3077;2018;700.214;4.447;3.094;;;;106.832;65.308;149.603;63.110;6,82;6,00
2285;3115;CSAB3;3115;2010;418.523;2.707;159.595;0;;67.883;69.071;4.461;168.014;-45;;
2286;3115;CSAB3;3115;2011;414.235;5.888;137.528;;;64.348;67.858;2.662;154.345;-1.033;;
2287;3115;CSAB3;3115;2012;425.988;3.704;163.864;;;72.926;67.092;3.365;169.064;4.296;;
2288;3115;CSAB3;3115;2013;438.510;1.522;151.577;;;80.594;69.888;4.213;182.699;6.314;;
2289;3115;CSAB3;3115;2014;462.871;3.232;153.965;;1.397;85.184;75.238;4.837;189.902;-909;;
2290;3115;CSAB3;3115;2015;475.860;3.678;162.038;;2.270;80.921;80.615;5.291;188.094;-1.424;;
2291;3115;CSAB3;3115;2016;515.319;1.587;204.157;;3.316;68.035;100.676;4.098;183.043;-2.516;;
2292;3115;CSAB3;3115;2017;491.104;5.246;192.671;;537;67.131;106.471;4.459;176.585;-1.839;;
2293;3115;CSAB3;3115;2018;478.628;2.016;182.083;;;3.558;111.819;3.270;167.515;-1.247;;
2294;3115;CSAB4;3115;2010;418.523;2.707;159.595;0;;67.883;69.071;4.461;168.014;-45;;
2295;3115;CSAB4;3115;2011;414.235;5.888;137.528;;;64.348;67.858;2.662;154.345;-1.033;27,05;29,00
2296;3115;CSAB4;3115;2012;425.988;3.704;163.864;;;72.926;67.092;3.365;169.064;4.296;;
2297;3115;CSAB4;3115;2013;438.510;1.522;151.577;;;80.594;69.888;4.213;182.699;6.314;;
2298;3115;CSAB4;3115;2014;462.871;3.232;153.965;;1.397;85.184;75.238;4.837;189.902;-909;;
2299;3115;CSAB4;3115;2015;475.860;3.678;162.038;;2.270;80.921;80.615;5.291;188.094;-1.424;;
2300;3115;CSAB4;3115;2016;515.319;1.587;204.157;;3.316;68.035;100.676;4.098;183.043;-2.516;;
2301;3115;CSAB4;3115;2017;491.104;5.246;192.671;;537;67.131;106.471;4.459;176.585;-1.839;;
2302;3115;CSAB4;3115;2018;478.628;2.016;182.083;;;3.558;111.819;3.270;167.515;-1.247;;
2303;3158;CTNM3;3158;2010;3.324.673;222.832;;21.826;;7.324;357.323;218.545;216.705;50.338;;
2304;3158;CTNM3;3158;2011;3.371.430;230.026;;0;;4.416;445.647;233.202;529.479;75.478;;
2305;3158;CTNM3;3158;2012;3.110.364;186.363;;0;;16.018;458.188;197.618;349.124;120.591;;
2306;3158;CTNM3;3158;2013;3.180.514;164.117;;;;16.803;597.010;210.141;310.686;91.029;;
2307;3158;CTNM3;3158;2014;3.256.727;207.527;;;;28.453;600.039;176.927;493.486;44.905;;
2308;3158;CTNM3;3158;2015;3.328.993;262.256;;;;11.686;764.366;163.232;446.991;36.493;;
2309;3158;CTNM3;3158;2016;3.338.866;183.420;44.431;62.057;;13.770;761.079;154.583;608.041;54.194;;
2310;3158;CTNM3;3158;2017;3.539.483;172.016;62.634;63.819;;18.527;718.550;182.994;695.347;271.439;;
2311;3158;CTNM3;3158;2018;4.258.319;145.067;56.157;;77.181;;912.076;130.244;636.291;462.087;;
2312;3158;CTNM4;3158;2010;3.324.673;222.832;;21.826;;7.324;357.323;218.545;216.705;50.338;5,25;5,40
2313;3158;CTNM4;3158;2011;3.371.430;230.026;;0;;4.416;445.647;233.202;529.479;75.478;5,45;3,67
2314;3158;CTNM4;3158;2012;3.110.364;186.363;;0;;16.018;458.188;197.618;349.124;120.591;3,67;3,00
2315;3158;CTNM4;3158;2013;3.180.514;164.117;;;;16.803;597.010;210.141;310.686;91.029;3,00;2,25
2316;3158;CTNM4;3158;2014;3.256.727;207.527;;;;28.453;600.039;176.927;493.486;44.905;;
2317;3158;CTNM4;3158;2015;3.328.993;262.256;;;;11.686;764.366;163.232;446.991;36.493;0,69;2,24
2318;3158;CTNM4;3158;2016;3.338.866;183.420;44.431;62.057;;13.770;761.079;154.583;608.041;54.194;;
2319;3158;CTNM4;3158;2017;3.539.483;172.016;62.634;63.819;;18.527;718.550;182.994;695.347;271.439;3,60;6,24
2320;3158;CTNM4;3158;2018;4.258.319;145.067;56.157;;77.181;;912.076;130.244;636.291;462.087;6,74;7,28
2321;3190;REDE3;3190;2010;12.640.339;759.663;;;;327.609;1.801.798;612.127;4.444.982;771.894;6,80;5,47
2322;3190;REDE3;3190;2011;12.935.830;686.083;;;;312.443;2.968.829;823.548;3.757.270;909.067;;
2323;3190;REDE3;3190;2012;2.823.143;22.594;;;;12.915;1.305.691;646.090;494.149;19.730;;
2324;3190;REDE3;3190;2013;2.788.145;52.358;;;;368;1.309.184;644.281;551.615;3.475;2,04;1,20
2325;3190;REDE3;3190;2014;11.915.788;356.595;973.554;;;122.404;321.743;665.924;2.386.384;974.691;;
2326;3190;REDE3;3190;2015;12.936.780;534.452;481.912;40.343;;96.805;529.989;898.745;3.202.838;432.763;;
2327;3190;REDE3;3190;2016;13.926.696;449.545;768.556;90.304;;160.011;756.340;822.126;3.089.033;629.889;1,16;2,33
2328;3190;REDE3;3190;2017;14.925.113;389.381;709.968;101.527;;299.021;841.344;999.720;4.085.698;727.023;2,33;2,90
2329;3190;REDE3;3190;2018;16.514.570;147.910;868.428;88.445;;417.607;;;;1.181.866;2,92;6,94
2330;3298;HBTS3;3298;2010;1.280.739;1.047;1.451;;;241.238;37.035;7.581;15.090;37.578;;
2331;3298;HBTS3;3298;2011;1.303.145;5.038;2.336;;;189.946;35.382;3.183;22.996;20.928;;
2332;3298;HBTS3;3298;2012;1.305.968;1.082;8.293;;;190.350;46.316;3.144;21.427;10.716;;
2333;3298;HBTS3;3298;2013;1.324.002;18.079;0;;;209.558;51.539;3.747;24.786;28.277;;
2334;3298;HBTS3;3298;2014;1.281.801;6.921;0;;;211.132;43.815;2.622;32.303;1.187;;
2335;3298;HBTS3;3298;2015;1.235.799;4.835;;;;222.756;54.215;4.722;19.961;5.665;;
2336;3298;HBTS3;3298;2016;1.290.407;2.408;;;;240.124;58.659;8.845;14.079;-9.731;;
2337;3298;HBTS3;3298;2017;1.181.873;2.135;;;;237.223;41.192;9.567;29.980;-93.079;;
2338;3298;HBTS3;3298;2018;1.180.457;7.756;;;;;;;;-78.440;;
2339;3298;HBTS5;3298;2010;1.280.739;1.047;1.451;;;241.238;37.035;7.581;15.090;37.578;;
2340;3298;HBTS5;3298;2011;1.303.145;5.038;2.336;;;189.946;35.382;3.183;22.996;20.928;;
2341;3298;HBTS5;3298;2012;1.305.968;1.082;8.293;;;190.350;46.316;3.144;21.427;10.716;;
2342;3298;HBTS5;3298;2013;1.324.002;18.079;0;;;209.558;51.539;3.747;24.786;28.277;;
2343;3298;HBTS5;3298;2014;1.281.801;6.921;0;;;211.132;43.815;2.622;32.303;1.187;;
2344;3298;HBTS5;3298;2015;1.235.799;4.835;;;;222.756;54.215;4.722;19.961;5.665;;
2345;3298;HBTS5;3298;2016;1.290.407;2.408;;;;240.124;58.659;8.845;14.079;-9.731;;
2346;3298;HBTS5;3298;2017;1.181.873;2.135;;;;237.223;41.192;9.567;29.980;-93.079;;
2347;3298;HBTS5;3298;2018;1.180.457;7.756;;;;;;;;-78.440;;
2348;3298;HBTS6;3298;2010;1.280.739;1.047;1.451;;;241.238;37.035;7.581;15.090;37.578;;
2349;3298;HBTS6;3298;2011;1.303.145;5.038;2.336;;;189.946;35.382;3.183;22.996;20.928;;
2350;3298;HBTS6;3298;2012;1.305.968;1.082;8.293;;;190.350;46.316;3.144;21.427;10.716;;
2351;3298;HBTS6;3298;2013;1.324.002;18.079;0;;;209.558;51.539;3.747;24.786;28.277;;
2352;3298;HBTS6;3298;2014;1.281.801;6.921;0;;;211.132;43.815;2.622;32.303;1.187;;
2353;3298;HBTS6;3298;2015;1.235.799;4.835;;;;222.756;54.215;4.722;19.961;5.665;;
2354;3298;HBTS6;3298;2016;1.290.407;2.408;;;;240.124;58.659;8.845;14.079;-9.731;;
2355;3298;HBTS6;3298;2017;1.181.873;2.135;;;;237.223;41.192;9.567;29.980;-93.079;;
2356;3298;HBTS6;3298;2018;1.180.457;7.756;;;;;;;;-78.440;;
2357;3395;CATA3;3395;2010;263.202;31.056;;;600;;57.629;8.427;20.390;12.257;;
2358;3395;CATA3;3395;2011;287.241;20.345;2.231;;;1.883;29.112;7.004;57.971;12.448;;
2359;3395;CATA3;3395;2012;272.803;19.561;9.665;;424;0;27.499;3.791;61.152;4.635;;
2360;3395;CATA3;3395;2013;268.614;20.537;9.300;;416;0;35.109;7.194;40.669;4.319;;
2361;3395;CATA3;3395;2014;291.115;35.014;8.762;;2.030;592;40.294;4.484;42.019;11.229;;
2362;3395;CATA3;3395;2015;269.490;30.052;4.269;;2.992;0;37.337;4.814;41.484;-3.332;;
2363;3395;CATA3;3395;2016;263.353;29.464;1.467;;694;0;44.818;10.430;18.227;-3.657;;
2364;3395;CATA3;3395;2017;243.419;25.002;829;;1.376;;44.282;9.093;16.047;-21.156;;
2365;3395;CATA3;3395;2018;224.704;10.890;1.342;;2.034;;;;;-15.413;;
2366;3395;CATA4;3395;2010;263.202;31.056;;;600;;57.629;8.427;20.390;12.257;;
2367;3395;CATA4;3395;2011;287.241;20.345;2.231;;;1.883;29.112;7.004;57.971;12.448;;
2368;3395;CATA4;3395;2012;272.803;19.561;9.665;;424;0;27.499;3.791;61.152;4.635;;
2369;3395;CATA4;3395;2013;268.614;20.537;9.300;;416;0;35.109;7.194;40.669;4.319;;
2370;3395;CATA4;3395;2014;291.115;35.014;8.762;;2.030;592;40.294;4.484;42.019;11.229;;
2371;3395;CATA4;3395;2015;269.490;30.052;4.269;;2.992;0;37.337;4.814;41.484;-3.332;;
2372;3395;CATA4;3395;2016;263.353;29.464;1.467;;694;0;44.818;10.430;18.227;-3.657;;
2373;3395;CATA4;3395;2017;243.419;25.002;829;;1.376;;44.282;9.093;16.047;-21.156;;
2374;3395;CATA4;3395;2018;224.704;10.890;1.342;;2.034;;;;;-15.413;;
2375;3654;MSPA3;3654;2010;1.119.318;2.234;0;8.573;;71.427;15.446;9.555;2.821;-20.289;;
2376;3654;MSPA3;3654;2011;1.517.988;94;8.269;18.819;;71.047;25.869;12.400;1.091;1.520;;
2377;3654;MSPA3;3654;2012;1.503.931;2.211;;17.791;;57.050;35.119;13.316;10.206;14.265;;
2378;3654;MSPA3;3654;2013;1.560.668;3.073;;18.356;;46.541;33.790;20.373;40.684;8.227;;
2379;3654;MSPA3;3654;2014;1.612.515;23.893;;11.417;;95.516;30.127;23.549;41.010;57.813;;
2380;3654;MSPA3;3654;2015;1.473.512;1.259;;;;;33.853;18.800;57.595;-62.520;;
2381;3654;MSPA3;3654;2016;1.632.577;41.543;;;;;6.859;20.275;25.850;267.270;;
2382;3654;MSPA3;3654;2017;1.487.056;45.655;;;;;1.720;21.705;8.252;-12.246;;
2383;3654;MSPA3;3654;2018;1.432.705;66.048;;;;;;;;-17.215;;
2384;3654;MSPA4;3654;2010;1.119.318;2.234;0;8.573;;71.427;15.446;9.555;2.821;-20.289;;
2385;3654;MSPA4;3654;2011;1.517.988;94;8.269;18.819;;71.047;25.869;12.400;1.091;1.520;;
2386;3654;MSPA4;3654;2012;1.503.931;2.211;;17.791;;57.050;35.119;13.316;10.206;14.265;;
2387;3654;MSPA4;3654;2013;1.560.668;3.073;;18.356;;46.541;33.790;20.373;40.684;8.227;;
2388;3654;MSPA4;3654;2014;1.612.515;23.893;;11.417;;95.516;30.127;23.549;41.010;57.813;;
2389;3654;MSPA4;3654;2015;1.473.512;1.259;;;;;33.853;18.800;57.595;-62.520;;
2390;3654;MSPA4;3654;2016;1.632.577;41.543;;;;;6.859;20.275;25.850;267.270;;
2391;3654;MSPA4;3654;2017;1.487.056;45.655;;;;;1.720;21.705;8.252;-12.246;;
2392;3654;MSPA4;3654;2018;1.432.705;66.048;;;;;;;;-17.215;;
2393;3980;GGBR3;3980;2010;42.891.260;1.061.034;1.115.461;26.797;;212.180;1.693.037;1.783.274;12.976.958;3.644.552;22,51;16,77
2394;3980;GGBR3;3980;2011;49.981.794;1.476.599;3.101.649;0;;201.989;1.756.993;3.212.163;11.926.535;2.879.008;17,13;12,25
2395;3980;GGBR3;3980;2012;53.093.158;1.437.235;1.059.605;;;214.878;2.582.353;3.059.684;12.086.202;2.348.205;12,45;15,41
2396;3980;GGBR3;3980;2013;58.215.040;2.099.224;2.123.168;;;220.085;1.838.367;3.271.419;14.868.408;2.754.423;15,41;15,09
2397;3980;GGBR3;3980;2014;63.042.330;3.049.971;2.798.834;;;375.732;2.037.869;3.236.356;17.483.616;2.898.986;14,97;8,04
2398;3980;GGBR3;3980;2015;70.094.709;5.648.080;1.270.760;;;490.583;2.387.237;3.629.788;24.073.620;-3.215.512;8,25;3,48
2399;3980;GGBR3;3980;2016;54.635.141;5.063.383;1.024.411;;;447.260;4.458.220;2.743.818;16.125.013;-1.636.360;3,33;7,90
2400;3980;GGBR3;3980;2017;50.301.761;2.555.338;821.518;;;542.973;2.004.341;3.179.954;14.505.243;1.100.072;7,67;10,37
2401;3980;GGBR3;3980;2018;51.281.029;2.890.144;459.470;;;;;;;4.047.226;10,88;12,24
2402;3980;GGBR4;3980;2010;42.891.260;1.061.034;1.115.461;26.797;;212.180;1.693.037;1.783.274;12.976.958;3.644.552;29,60;22,67
2403;3980;GGBR4;3980;2011;49.981.794;1.476.599;3.101.649;0;;201.989;1.756.993;3.212.163;11.926.535;2.879.008;23,13;14,50
2404;3980;GGBR4;3980;2012;53.093.158;1.437.235;1.059.605;;;214.878;2.582.353;3.059.684;12.086.202;2.348.205;14,60;17,93
2405;3980;GGBR4;3980;2013;58.215.040;2.099.224;2.123.168;;;220.085;1.838.367;3.271.419;14.868.408;2.754.423;17,93;18,34
2406;3980;GGBR4;3980;2014;63.042.330;3.049.971;2.798.834;;;375.732;2.037.869;3.236.356;17.483.616;2.898.986;18,24;9,58
2407;3980;GGBR4;3980;2015;70.094.709;5.648.080;1.270.760;;;490.583;2.387.237;3.629.788;24.073.620;-3.215.512;9,11;4,65
2408;3980;GGBR4;3980;2016;54.635.141;5.063.383;1.024.411;;;447.260;4.458.220;2.743.818;16.125.013;-1.636.360;4,54;10,80
2409;3980;GGBR4;3980;2017;50.301.761;2.555.338;821.518;;;542.973;2.004.341;3.179.954;14.505.243;1.100.072;10,84;12,38
2410;3980;GGBR4;3980;2018;51.281.029;2.890.144;459.470;;;;;;;4.047.226;12,97;14,82
2411;4030;CSNA3;4030;2010;37.801.214;10.239.278;;112.484;;58.485;1.308.632;521.156;18.780.815;4.998.346;56,21;26,67
2412;4030;CSNA3;4030;2011;46.869.702;15.417.393;;139.679;;10.043;2.702.083;1.232.075;25.186.505;5.756.922;27,30;14,98
2413;4030;CSNA3;4030;2012;49.295.228;14.444.875;;;116.753;;2.295.409;1.957.789;27.856.350;641.697;15,11;11,86
2414;4030;CSNA3;4030;2013;50.402.539;9.995.672;;;30.756;;2.642.807;1.102.037;25.103.623;3.119.754;11,86;14,38
2415;4030;CSNA3;4030;2014;49.767.100;8.686.021;;;34.874;;2.790.524;1.638.505;27.092.855;2.818.013;14,04;5,58
2416;4030;CSNA3;4030;2015;48.649.974;7.861.052;763.599;;0;;1.874.681;1.293.008;32.407.834;5.177.625;5,04;4,00
2417;4030;CSNA3;4030;2016;44.153.623;4.871.162;760.391;;;;2.117.448;1.763.206;28.323.570;1.945.476;3,86;10,85
2418;4030;CSNA3;4030;2017;45.209.970;3.411.572;735.712;;;;6.526.902;2.460.774;22.983.942;2.983.965;10,86;8,38
2419;4030;CSNA3;4030;2018;47.327.524;2.248.004;895.713;;;7.772;;;;6.946.560;8,68;8,84
2420;4081;CTSA3;4081;2010;308.993;4.482;;;;1.138;28.461;26.789;22.077;36.523;3,49;2,63
2421;4081;CTSA3;4081;2011;342.993;5.718;;;;42;57.374;20.843;9.596;34.595;2,59;3,25
2422;4081;CTSA3;4081;2012;324.874;817;;;;12;9.556;11.577;21.108;52.271;3,25;4,84
2423;4081;CTSA3;4081;2013;416.906;12.857;;;;10.200;55.571;15.102;41.598;48.336;4,84;6,12
2424;4081;CTSA3;4081;2014;441.405;7.738;;;;21.598;87.093;17.556;38.280;10.880;;
2425;4081;CTSA3;4081;2015;423.235;7.938;;;;6.980;114.603;15.358;20.168;-16.382;;
2426;4081;CTSA3;4081;2016;435.999;12.295;;;;6.039;123.867;12.901;27.348;4.957;;
2427;4081;CTSA3;4081;2017;513.960;14.788;;;;2.912;136.093;23.086;56.676;36.363;1,62;3,64
2428;4081;CTSA3;4081;2018;629.334;4.581;;;;;;;;120.242;3,64;4,68
2429;4081;CTSA4;4081;2010;308.993;4.482;;;;1.138;28.461;26.789;22.077;36.523;3,05;2,65
2430;4081;CTSA4;4081;2011;342.993;5.718;;;;42;57.374;20.843;9.596;34.595;2,98;3,28
2431;4081;CTSA4;4081;2012;324.874;817;;;;12;9.556;11.577;21.108;52.271;3,28;5,20
2432;4081;CTSA4;4081;2013;416.906;12.857;;;;10.200;55.571;15.102;41.598;48.336;5,20;5,30
2433;4081;CTSA4;4081;2014;441.405;7.738;;;;21.598;87.093;17.556;38.280;10.880;;
2434;4081;CTSA4;4081;2015;423.235;7.938;;;;6.980;114.603;15.358;20.168;-16.382;3,29;2,00
2435;4081;CTSA4;4081;2016;435.999;12.295;;;;6.039;123.867;12.901;27.348;4.957;;
2436;4081;CTSA4;4081;2017;513.960;14.788;;;;2.912;136.093;23.086;56.676;36.363;;
2437;4081;CTSA4;4081;2018;629.334;4.581;;;;;;;;120.242;3,41;6,85
2438;4081;CTSA8;4081;2010;308.993;4.482;;;;1.138;28.461;26.789;22.077;36.523;;
2439;4081;CTSA8;4081;2011;342.993;5.718;;;;42;57.374;20.843;9.596;34.595;;
2440;4081;CTSA8;4081;2012;324.874;817;;;;12;9.556;11.577;21.108;52.271;;
2441;4081;CTSA8;4081;2013;416.906;12.857;;;;10.200;55.571;15.102;41.598;48.336;;
2442;4081;CTSA8;4081;2014;441.405;7.738;;;;21.598;87.093;17.556;38.280;10.880;;
2443;4081;CTSA8;4081;2015;423.235;7.938;;;;6.980;114.603;15.358;20.168;-16.382;;
2444;4081;CTSA8;4081;2016;435.999;12.295;;;;6.039;123.867;12.901;27.348;4.957;;
2445;4081;CTSA8;4081;2017;513.960;14.788;;;;2.912;136.093;23.086;56.676;36.363;;
2446;4081;CTSA8;4081;2018;629.334;4.581;;;;;;;;120.242;;
2447;4146;CTKA3;4146;2010;401.054;5.194;2.588;;;8.426;93.549;43.750;99.430;32.883;4,00;5,80
2448;4146;CTKA3;4146;2011;365.555;17.730;;;;113;156.742;28.010;75.076;-37.562;5,80;4,00
2449;4146;CTKA3;4146;2012;420.893;55.968;;;;2.508;77.250;34.452;204.234;36.167;;
2450;4146;CTKA3;4146;2013;364.033;9.301;;;;2.488;88.777;29.823;180.470;10.029;;
2451;4146;CTKA3;4146;2014;320.555;36.584;10.879;;;2.627;253.176;13.118;19.551;-47.075;;
2452;4146;CTKA3;4146;2015;276.824;3.835;5.978;;;2.739;246.901;18.163;12.725;12.285;;
2453;4146;CTKA3;4146;2016;314.602;1.658;5.354;;;2.877;338.614;18.180;6.862;-908;;
2454;4146;CTKA3;4146;2017;322.722;1.667;3.180;;;3.888;396.088;24.842;4.240;44.583;;
