;1;1.01;1.01.01;1.01.01.01;1.01.01.02;1.01.01.03;1.01.01.04;1.01.01.05;1.01.02;1.01.02.01;1.01.02.01.01;1.01.02.01.02;1.01.02.01.03;1.01.02.01.04;1.01.02.01.05;1.01.02.01.06;1.01.02.01.07;1.01.02.01.08;1.01.02.01.09;1.01.02.02;1.01.02.02.01;1.01.02.02.02;1.01.02.03;1.01.02.03.01;1.01.03;1.01.03.01;1.01.03.01.01;1.01.03.01.02;1.01.03.01.03;1.01.03.01.04;1.01.03.01.05;1.01.03.01.06;1.01.03.01.07;1.01.03.01.08;1.01.03.01.09;1.01.03.02;1.01.03.02.01;1.01.03.02.02;1.01.03.02.03;1.01.03.02.04;1.01.03.02.05;1.01.03.02.06;1.01.03.02.07;1.01.03.02.08;1.01.03.02.09;1.01.03.02.10;1.01.03.02.15;1.01.03.02.20;1.01.03.03;1.01.03.04;1.01.04;1.01.04.01;1.01.04.02;1.01.04.03;1.01.04.04;1.01.04.05;1.01.04.06;1.01.04.07;1.01.04.08;1.01.04.09;1.01.04.10;1.01.04.11;1.01.04.19;1.01.04.20;1.01.05;1.01.06;1.01.06.01;1.01.06.01.01;1.01.06.01.02;1.01.06.01.03;1.01.06.01.04;1.01.06.01.05;1.01.06.01.06;1.01.07;1.01.07.01;1.01.07.02;1.01.07.03;1.01.07.20;1.01.08;1.01.08.01;1.01.08.01.01;1.01.08.01.02;1.01.08.01.03;1.01.08.01.04;1.01.08.01.05;1.01.08.01.06;1.01.08.01.07;1.01.08.01.08;1.01.08.01.20;1.01.08.02;1.01.08.02.01;1.01.08.02.02;1.01.08.03;1.01.08.03.01;1.01.08.03.02;1.01.08.03.03;1.01.08.03.04;1.01.08.03.05;1.01.08.03.06;1.01.08.03.07;1.01.08.03.08;1.01.08.03.09;1.01.08.03.10;1.01.08.03.11;1.01.08.03.16;1.01.08.03.17;1.01.08.03.18;1.01.08.03.19;1.01.08.03.20;1.01.08.04;1.01.09;1.01.09.01;1.01.09.01.01;1.01.09.01.02;1.01.09.01.03;1.01.09.02;1.01.09.03;1.01.09.03.01;1.01.09.03.02;1.01.09.03.03;1.01.09.03.04;1.01.09.03.05;1.01.09.03.06;1.02;1.02.01;1.02.01.01;1.02.01.01.01;1.02.01.01.02;1.02.01.01.03;1.02.01.01.04;1.02.01.01.05;1.02.01.01.06;1.02.01.01.07;1.02.01.01.08;1.02.01.01.09;1.02.01.01.10;1.02.01.02;1.02.01.02.01;1.02.01.02.02;1.02.01.02.03;1.02.01.02.04;1.02.01.03;1.02.01.03.01;1.02.01.03.02;1.02.01.03.03;1.02.01.04;1.02.01.04.01;1.02.01.04.02;1.02.01.04.03;1.02.01.04.04;1.02.01.04.05;1.02.01.04.06;1.02.01.05;1.02.01.05.01;1.02.01.05.02;1.02.01.06;1.02.01.06.01;1.02.01.06.02;1.02.01.06.03;1.02.01.06.04;1.02.01.07;1.02.01.07.01;1.02.01.07.02;1.02.01.07.03;1.02.01.07.04;1.02.01.08;1.02.01.08.01;1.02.01.08.03;1.02.01.08.04;1.02.01.09;1.02.01.09.01;1.02.01.09.02;1.02.01.09.03;1.02.01.09.04;1.02.01.09.05;1.02.01.09.06;1.02.01.09.07;1.02.01.09.08;1.02.01.09.09;1.02.01.09.10;1.02.01.09.11;1.02.01.09.12;1.02.01.09.13;1.02.01.09.14;1.02.01.09.15;1.02.01.09.16;1.02.01.09.17;1.02.01.09.20;1.02.01.10;1.02.01.10.01;1.02.01.10.02;1.02.01.10.03;1.02.01.10.04;1.02.01.10.05;1.02.01.10.06;1.02.01.10.07;1.02.01.10.08;1.02.01.10.09;1.02.01.10.10;1.02.01.10.11;1.02.01.10.12;1.02.01.10.13;1.02.01.10.14;1.02.01.10.15;1.02.01.10.16;1.02.01.10.17;1.02.01.10.18;1.02.01.10.19;1.02.01.10.20;1.02.01.11;1.02.01.11.01;1.02.01.11.02;1.02.01.11.03;1.02.02;1.02.02.01;1.02.02.01.01;1.02.02.01.02;1.02.02.01.04;1.02.02.01.05;1.02.02.01.06;1.02.02.01.07;1.02.02.02;1.02.02.02.01;1.02.02.02.02;1.02.02.02.03;1.02.02.02.04;1.02.02.02.05;1.02.02.02.06;1.02.02.02.15;1.02.03;1.02.03.01;1.02.03.01.01;1.02.03.01.02;1.02.03.01.03;1.02.03.01.04;1.02.03.01.05;1.02.03.01.06;1.02.03.01.07;1.02.03.01.08;1.02.03.01.09;1.02.03.01.10;1.02.03.01.11;1.02.03.01.12;1.02.03.01.13;1.02.03.01.14;1.02.03.01.19;1.02.03.01.20;1.02.03.02;1.02.03.02.01;1.02.03.03;1.02.03.03.01;1.02.03.03.02;1.02.03.03.03;1.02.03.03.04;1.02.03.04;1.02.03.05;1.02.03.06;1.02.03.07;1.02.03.08;1.02.04;1.02.04.01;1.02.04.01.01;1.02.04.01.02;1.02.04.01.03;1.02.04.01.04;1.02.04.01.05;1.02.04.01.06;1.02.04.01.07;1.02.04.01.08;1.02.04.01.09;1.02.04.01.10;1.02.04.01.11;1.02.04.01.12;1.02.04.01.19;1.02.04.01.20;1.02.04.02;1.02.04.02.01;1.02.04.02.02;1.02.04.02.03;1.02.04.02.04;1.02.04.02.05;1.02.04.02.06;1.02.04.02.07;1.02.04.02.08;1.02.04.02.09;1.02.04.02.10;1.03;1.03.01;1.03.02;1.03.03;1.03.04;1.03.05;1.03.06;1.04;1.04.01;1.04.02;1.04.03;1.04.04;1.04.05;1.05;1.05.01;1.05.02;1.05.03;1.05.03.01;1.05.03.02;1.05.03.03;1.05.03.04;1.05.03.05;1.05.04;1.06;1.06.01;1.06.01.01;1.06.02;1.06.02.01;1.07;1.07.01;1.07.02;1.07.03;1.07.04;1.07.05;1.07.06;1.08;1.08.01;1.08.01.01;1.08.01.02;1.08.02;ano;cvm;empresa_descr
valores;50.351.780;18.028.804;2.555.433;;;;;;821.518;821.518;821.518;;;;;;;;;;;;;;3.269.187;2.798.420;;;;;;;;;;470.767;;;;;;;;;;;;;;;6.701.404;;;;;;;;;;;;;;;935.628;935.628;402.506;533.122;;;;;;;;;;3.745.634;;;;;;;;;;;;;;3.745.634;0;3.745.634;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32.322.976;5.735.079;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.054.393;3.054.393;;;;;;;;;51.839;;;;2.628.847;;;30.841;0;2.053.851;1.149;543.006;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.280.299;1.280.299;1.280.299;;;;;;;;;;;;;;16.444.367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8.863.231;972.089;;972.089;;;;;;;;;;;;;7.891.142;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017;8656;GERDAU MET
valores;5.177.295;691.603;52.785;;;;;;430.071;430.071;428.772;;;1.299;;;;;;0;0;;;;151.991;118.916;;;;;;;;;;33.075;;;;;;;;;;;;;;;4.188;;;;;;;;;;;;;;;39.642;39.642;;;;;;;;;;;;12.926;;;;;;;;;;;;;;12.926;;;;;;;12.064;;;;862;;;;;;;;;;;;;;;;;;;;4.485.692;250.769;0;;;;;;;;;;;36.589;36.589;;;;77.699;17.481;60.218;;;;;;;;;;;;26.704;26.704;;;;;;;;;101.616;;14.061;87.555;8.161;;;4.920;10;;;;;;;;;;715;;2.516;0;;;;;;;;;;;;;;;;;;;;;;;;;;;4.113.444;46.734;31.318;;15.416;;;;4.066.710;;;;;;;;21.648;21.648;;;;;;;;;;;;;;;;;;;;;;;;;;;;;99.831;99.831;;;;;;;752;;;88.169;;10.910;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017;8672;JEREISSATI
valores;272.052.911;183.119.070;55.497.209;;;;;;7.441.059;7.441.059;7.441.059;;;;;;;;;;;;;;55.182.888;52.349.370;;;;;;;;;;2.833.518;;;;;;;;;;;;;;;56.718.303;;;;;;;;;;;;;;;8.203.173;8.203.173;;;;;;;76.438;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;88.933.841;2.844.495;;;;;;;;;;;;;;;;;2.844.495;;2.844.495;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;;;;;;;85.260.865;79.261.369;;;;;;;;;;;;;;;;;;;5.999.496;;;;;;;;;;828.481;828.481;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017;8753;METISA
valores;1.628.691;532.023;81.061;;;;;;411.688;411.688;411.688;;;;;;;;;;;;;;19.368;;;;;;;;;;;19.368;15.345;;;;;;;;;372;;3.651;;;1.539;;;;;;;;;;;;;;;6.683;;;;;;;;;;;;;11.684;;;;;;;;;;;;;;11.684;10.917;767;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.096.668;106.318;;;;;;;;;;;;;;;;;;;;;99.914;;;;;;;;;;;;;;;;;;;;2.538;;;;3.866;;;;763;0;2.409;;;;;;;;;;;;694;;;;;;;;;;;;;;;;;;;;;;;;;;988.947;939.326;939.326;;;;;;49.621;183;49.438;;;;;;1.311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;92;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017;8893;MONT ARANHA
valores;628.207;292.282;10.702;;;;;;16.928;;;;;;;;;;;;;;;;144.868;144.868;;;;;;;;;;;;;;;;;;;;;;;;;106.952;;;;;;;;;;;;;;;6.845;6.845;;;;;;;991;;;;;4.996;;;;;;;;;;;;;;4.996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;335.925;109.452;;;;;;;;;;;;;;;;;3.271;3.013;258;;;;;;;;;;;;;;;;;;;;;;;;;;106.181;;;1.099;105.082;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;225.275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.198;1.198;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017;9040;NADIR FIGUEI
valores;28.645.797;6.845.581;1.120.012;;;;;;1.631.505;;;;;;;;;;;;;;;;2.304.006;2.304.006;;;;;;;;;;;;;;;;;;;;;;;;;1.207.961;;;;;;;;;;;;;;;306.948;306.948;59.046;247.902;;;;;;;;;;275.149;14.889;;;;;;;;14.889;;;;;260.260;;;77.090;;;133.935;49.235;;;;;;;;;;;;;;;;;;;;;;;;21.800.216;5.393.357;;;;;;;;;;;;;;;;;203;203;;;;;;;;;;4.548.897;;;15.408;15.408;;;;;;;;;26.555;;;26.555;802.294;;;283.757;56.820;60.975;221.555;147.221;31.966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6.764;6.764;;;6.764;;;;;;;;;;;;16.211.669;15.719.226;;;;;;;;;;;;;;;;;8.708;;483.735;;;;;;;;;;188.426;188.426;;45.445;142.981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017;9067;SUZANO HOLD
valores;1.224.353.440;81.742.951;81.742.951;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;440.128.881;401.122.763;241.710.041;;;;;;;;;;;159.412.722;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39.006.118;39.006.118;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;379.005.823;32.247.724;346.758.099;;;;;43.731.911;43.731.911;;;;;246.874.708;1.520.973;;245.353.735;183.975.173;10.524.575;50.853.987;;;;8.257.384;8.257.384;;;;8.432.475;;;8.432.475;;;;16.179.307;16.179.307;;;;2017;906;BRADESCO
valores;950.172;705.024;58.792;;;;;;;;;;;;;;;;;;;;;;233.200;194.240;;;;;;;;;;38.960;;;;;;;;;;;;;;;398.676;;;;;;;;;;;;;;;14.356;14.356;11.142;3.214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;245.148;15.798;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3.842;3.842;;;;;;;;;;;;;11.956;;;1.475;10.040;441;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;284;284;;;0;;;;;;;;;;;;208.367;208.367;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20.699;20.699;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017;9342;DIMED
valores;4.211.491;2.493.482;345.551;;;;;;38.453;0;;;;;;;;;;;;;;;371.384;0;;;;;;;;;;;;;;;;;;;;;;;;;1.546.971;;;;;;;;;;;;;;;88.629;0;;;;;;;10.053;;;;;92.441;;;;;;;;;;;;;;92.441;85.591;6.850;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.718.009;434.724;14.632;;;;;;;;;;;;;;;;17.895;0;;;;;;;;;;;;;168.137;55.381;112.756;;;12.720;0;;;;;;;;221.340;111.548;;28.248;81.544;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.250;2.250;;;2.250;;;;;;;;;;;;1.274.584;1.137.464;;;;;;;;;;;;;;;;;;;137.120;;;;;;;;;;6.451;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017;9393;PARANAPANEMA
valores;780.950;556.924;11.137;;;;;;202.881;;;;;;;;;;;202.881;202.881;;;;146.025;146.025;;;;;;;;;;;;;;;;;;;;;;;;;133.895;;;;;;;;;;;;;;;41.150;41.150;;;;;;;263;;;;;21.573;;;;;;;;;;;;;;21.573;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;224.026;10.950;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10.950;;;10.070;730;150;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;26;26;;;26;;;;;;;;;;;;209.869;199.833;;;;;;;;;;;;;;;;;;;10.036;;;;;;;;;;3.181;3.181;3.181;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017;94;PANATLANTICA
valores;831.515.000;155.909.000;74.494.000;;;;;;6.237.000;;;;;;;;;;;;;;;;16.446.000;;;;;;;;;;;;;;;;;;;;;;;;;;28.081.000;;;;;;;;;;;;;;;8.062.000;8.062.000;1.584.000;6.478.000;;;;;;;;;;22.589.000;17.592.000;;;;;;;;;;;;;4.997.000;258.000;4.739.000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;675.606.000;70.955.000;0;;;;;;;;;;;211.000;;;;;17.120.000;;;;;;;;;;;;;;21.544.000;11.373.000;10.171.000;;;;;;;;;;;;32.080.000;;;3.413.000;18.465.000;10.202.000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12.554.000;;;;;;;;;;;;;;;;584.357.000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7.740.000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017;9512;PETROBRAS
valores;1.176.464;989.804;75;75;;;;;;;;;;;;;;;;;;;;;415.598;415.598;;;;;;;;;;;;;;;;;;;;;;;;;149.384;;;;;;;;;;;;;;;11.335;11.335;;;;;;;34.415;;34.415;;;378.997;;;;;;;;;;;;;;378.997;305.531;;73.466;;;;;;;;;;;;;;;;;;;;;;;;;;;;186.660;34.008;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34.008;;;5.234;14.285;8.312;;6.177;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;0;;;;;;;;;;;;152.652;152.652;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2017;9989;PET MANGUINH
valores;1.396.507.474;60.322.132;13.601.194;;;;;;24.543.232;;;;;;;;;;;;;;;;22.177.706;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.186.111.804;6.877.619;6.877.619;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;119.753.019;119.753.019;;;;;;;;;;;;;;;1.059.481.166;24.180.318;;;;;;;;;;;;;;;;;9.828.487;;364.696.494;;;;;601.660.512;59.115.355;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;38.274.117;38.274.117;;;;;;79.591.800;176.821;;71.169.197;8.245.782;;18.727.463;18.727.463;;;;;;;;;7.685.094;7.685.094;;;;5.795.064;5.795.064;0;;;;;;;;;;2018;1023;BRASIL
valores;3.980.105;2.389.312;518.782;;;;;;22.156;22.156;22.156;;;;;;;;;;;;;;972.499;972.499;;;;;;;;;;;;;;;;;;;;;;;;;730.330;;;;;;;;;;;;;;;85.544;85.544;;;;;;;22.712;22.379;333;;;37.289;;;;;;;;;;;;;;37.289;13.641;10.067;1.136;179;12.266;;;;;;;;;;;;;;;;;;;;;;;;;;1.590.793;364.425;;;;;;;;;;;;;;;;;;;;;3.063;3.063;;;;;;;;;;;;;;99.106;98.650;456;;;;;;;;;;;;;;;;;;;;;;;;;;262.256;;;73;44.322;200.279;17.582;;;;;;;;;;;;;;;;;;;2.322;;;;;;;;2.322;2.322;;;;;;;770.722;719.517;;;;;;;;;;;;;;;;;;;51.205;;;;;;;;;;453.324;453.324;;453.324;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018;10456;ALPARGATAS
valores;978.674;483.634;95.423;;;;;;6;;;;;;;;;;;;;;6;6;91.185;57.685;;;;;;;;;;33.500;29.347;3.164;0;989;;;;;;;;;;;174.851;;;;;;;;;;;;;;;97.976;97.976;;;;;;;2.766;;;;;21.427;21.427;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;495.040;240.488;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;2.483;;;;;;;;;;;;;;;;;;;;;;;238.005;;;43.791;194.172;0;42;;;;;;;;;;;;;;;;;;;23;23;;;;23;;;;;;;;;;;51.584;51.584;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;202.945;202.945;;152.785;3.225;46.935;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018;10472;SARAIVA LIVR
valores;80.417;41.266;4.636;4.636;;;;;21.020;21.020;;;;21.020;;;;;;;;;;;8.972;4.253;;;;;;;;;;4.719;;4.719;;;;;;;;;;;;;;;;;;;;;;;;;;;;5.184;5.184;;;;;;;;;;;;1.454;;;;;;;;;;;;;;1.454;;;1.454;;;;;;;;;;;;;;;;;;;;;;;;;;;;39.151;38.454;;;;;;;;;;;;25.578;;;;;;;;;11.473;5.821;5.652;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1.403;;;1.403;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;560;560;92;89;263;;74;;42;;;;;;;;;;;;;;;;;;;;;;137;137;;137;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018;10880;SONDOTECNICA
valores;506.836;180.715;19.102;11.296;7.806;;;;19.956;19.956;;;;;;;;;;;;;;;54.965;54.965;;;;;;;;;;;;;;;;;;;;;;;;;33.505;;;;;;;;;;;;;;11.353;8.265;;;;;;;;673;;;;;32.896;;;;;;;;;;;;;;32.896;;10.068;22.457;371;;;;;;;;;;;;;;;;;;;;;;;;;;;326.121;41.911;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18.109;;;;;;;;;;;;;;302;302;;;0;;;;;;;;;;;;;;;23.500;;;1.799;109;3;21.589;;;;;;;;;;;;;;;;;;;853;853;728;;;125;;;;;;;;;;;274.368;271.854;;;;;;;;;;;;;;;;;;;2.514;;;;;;;;;;8.989;8.989;;8.920;69;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018;11070;WLM IND COM
valores;228.742;39.909;2;;;;;;;;;;;;;;;;;;;;;;576;576;;;;;;;;;;;;;;;;;;;;;;;;;3.300;;;;;;;;;;;;;;;11.598;11.598;11.598;;;;;;;;;;;24.433;;;;;;;;;;;;;;24.433;;;;;565;0;23.868;;;;;;;;;;;;;;;;;;;;;;;;188.833;101.043;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;101.043;;;2.699;;98.344;;;;;;;;;;;;;;;;;;;;7;7;;;;7;;;;;;;;;;;19.919;19.131;;;;;;;;;;;;;;;;;;;788;;;;;;;;;;67.864;67.864;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018;11207;TECNOSOLO
valores;965.579;60.766;146;;;;;;;;;;;;;;;;;;;;;;36.129;36.129;;;;;;;;;;;;;;;;;;;;;;;;;20.425;;;;;;;;;;;;;;;1.227;1.227;;;;;;;8;;;;;2.831;;;;;;;;;;;;;;2.831;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;904.813;686.686;;;;;;;;;;;;;;;;;;;;;135;135;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;686.551;;;649.821;32.724;4.006;;;;;;;;;;;;;;;;;;;;3.345;;;;;;;;3.345;;;;;;;;214.351;214.225;214.083;142;;;;;;;;;;;;;;;;;126;;;;;;;;;;431;431;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018;11223;TEKA
valores;214.634;108.238;16.786;322;16.464;;;;2.193;2.193;2.193;;;;;;;;;;;;;;32.848;32.765;33.297;68;;-1.941;1.341;;;;;83;71;;;;;;;;;;;12;;;39.594;17.990;1.068;22.569;4.391;;;;;;;;-6.424;;;16.568;16.568;;;;;;;192;;;;;57;;;;;;;;;;;;;;57;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;106.396;3.435;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;3.435;;;153;3.282;;;;;;;;;;;;;;;;;;;;;15.815;15.815;;;15.782;33;;;;;;;;;;;84.320;84.095;1.732;24.318;2.069;141.103;1.176;5.745;593;;;;;;;;;-92.641;;;225;;;;;;;;;;2.826;2.826;;41;8.753;;121;;;;;;;;;-6.089;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018;11231;TEKNO
valores;65.437.797;21.313.484;4.385.329;;;;;;201.975;201.975;201.975;;;;;;;;;;;;;;6.516.555;6.516.555;;;;;;;;;;;;;;;;;;;;;;;;;317.503;;;;;;;;;;;;;;;621.246;621.246;;;;;;;743.953;;;;;8.526.923;;;;;;;;;;;;;;8.526.923;803.252;1.715.934;4.880;4.923.187;1.079.670;;;;;;;;;;;;;;;;;;;;;;;;;;44.124.313;8.632.464;36.987;36.987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23.050;23.050;;;;522.550;;;;;;;;;;;;;;;;;;;;;;;8.049.877;;;715.976;7.018.786;64.253;250.862;;;;;;;;;;;;;;;;;;;117.840;117.840;44.124;;31.488;42.228;;;;;;;;;;;28.425.563;25.073.950;;;;;;;;;;;;;;;;;;;3.351.613;;;;;;;;;;6.948.446;6.948.446;;5.850.907;865.233;27.195;205.111;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018;11312;OI
valores;27.975.320;2.812.500;182.215;;;;;;1.940.014;;;;;;;;;;;;;;;;690.271;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24.226.118;418.059;0;;;;;;;;;;;;;;;;418.059;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4.190.397;;;;;;;;;;;;;;;;19.617.662;0;;;;;;;;;;;;;;;;;;;10.428.033;;;;;3.804.784;5.384.845;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;184.092;184.092;;;;;;595.361;70.207;;525.154;;;469;;;469;;;;;;;99.515;99.515;;;;57.265;57.265;;;;;;;;;;;2018;1155;BANESTES
valores;4.042.630;1.600.103;201.542;;;;;;659.939;0;0;;;;;;;;;;;;659.939;659.939;449.321;449.321;;;;;;;;;;;;;;;;;;;;;;;;;198.621;;;;;;;;;;;;;;;65.201;65.201;;;;;;;2.018;;;;;23.461;;;;;;;;;;;;;;23.461;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2.442.527;223.849;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;43.819;;;;;;;;100.123;100.123;;;;;;;;;;;;;;;;;;;;;;;;;;;79.907;;;41.436;15.848;22.623;;;;;;;;;;;;;;;;;;;;12.594;12.594;;;;12.594;;;;;;;;;;;1.906.835;1.906.835;;;;;;;;;;;;;;;;;;;;;;;;;;;;;299.249;299.249;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018;11592;UNIPAR
valores;1.326.773;800.259;68.626;;;;;;0;0;;;;;;;;;;;;;;;467.384;467.384;;;;;;;;;;;;;;;;;;;;;;;;;229.475;;;;;;;;;;;;;;;21.147;21.147;16.556;4.591;;;;;4.453;;;;;9.174;;;;;;;;;;;;;;9.174;;9.174;;;;;;;;;;;;;;;;;;;;;;;;;;;;;526.514;55.004;;;;;;;;;;;;2.510;2.510;;;;;;;;;;;;;;;;;;;;;;;301;301;;;;0;;;;;;;;;;;;;;;;;;;;;;;52.193;194;;8.155;41.384;2.250;210;;;;;;;;;;;;;;;;;;;64.700;61.754;61.754;;;0;;;2.946;;;;;;;;195.003;195.003;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;211.807;211.807;;211.807;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2018;11762;VULCABRAS
